Store,Name,Store Status,Address,City,State,Zip Code,Store Address,Report Date
2648,HY-VEE #4 / WDM,A,555 S 51ST ST,WEST DES MOINES,IA,50265,POINT (-93.774831041 41.561127981),11/01/2023
010075,KINGS MART #51 / CEDAR RAPIDS,I,2330 WILEY BLVD.,CEDAR RAPIDS,IA,52404,POINT (-91.726532873 41.956044869),11/01/2023
5538,CASEY'S GENERAL STORE #2490 / STORY CITY,A,1625 E BROAD ST,STORY CITY,IA,50248,POINT (-93.574332983 42.18836499),11/01/2023
4811,CASEY'S GENERAL STORE #1327 / LOVILIA,A,1807 HWY 5 S,LOVILIA,IA,50150,POINT (-92.907067022 41.135380986),11/01/2023
5647,YESWAY #1169 / STORM LAKE,A,1101 LAKE AVE,STORM LAKE,IA,50588,POINT (-95.200323041 42.651255006),11/01/2023
5108,TOBACCO 4 LESS / STATE ST,I,1032 STATE ST,BETTENDORF,IA,52722,POINT (-90.518055973 41.525675003),11/01/2023
3670,WAL-MART 2827 / CORALVILLE,A,2801 COMMERCE DR,CORALVILLE,IA,52241,POINT (-91.612522226 41.697571032),11/01/2023
5930,EAST POST RD BP,I,1010 EAST POST RD,MARION,IA,52302,POINT (-91.598778 42.020282979),11/01/2023
3715,KIMBERLY MART / DAVENPORT,A,1714 E KIMBERLY RD,DAVENPORT,IA,52807,POINT (-90.550678005 41.557445015),11/01/2023
010161,KIMMES BAXTER COUNTRY STORE #13 / BAXTER,A,312 EAST BUCHANNAN STREET,BAXTER,IA,50028,POINT (-93.145392022 41.820404009),11/01/2023
5625,OASIS / DES MOINES,A,5120 NE 14TH ST,DES MOINES,IA,50313,POINT (-93.601114002 41.652869001),11/01/2023
5761,CASEY'S GENERAL STORE #1315 / ARNOLDS PARK,A,357 HWY 71 S,ARNOLDS PARK,IA,51331,POINT (-95.138814354 43.362918546),11/01/2023
3524,SAM'S CLUB 6568 / AMES,A,305 AIRPORT RD,AMES,IA,50010,POINT (-93.614294964 42.002247009),11/01/2023
6081,CIRCLE K / WDM,A,3501 EP TRUE PARKWAY,WEST DES MOINES,IA,50265,POINT (-93.752454041 41.570638004),11/01/2023
4861,THE STATION / CEDAR RAPIDS,A,3645 STONE CREEK CIRCLE SW,CEDAR RAPIDS,IA,52404,POINT (-91.74711078 41.943623601),11/01/2023
5894,WHISKEY BUSINESS / ALLERTON,A,104 N PRAIRIE ST,ALLERTON,IA,50008,POINT (-93.369616984 40.707026003),11/01/2023
4321,FAREWAY STORES #501 / CHARLES CITY,A,210 11TH STREET,CHARLES CITY,IA,50616,POINT (-92.67494396 43.052357991),11/01/2023
6221,HY-VEE DOLLAR FRESH / ORANGE CITY,A,1301 8TH STREET SOUTHEAST,ORANGE CITY,IA,51041,POINT (-96.041738966 42.997976999),11/01/2023
4162,FAREWAY STORES #963 / CEDAR RAPIDS,A,4220  16TH AVE SW,CEDAR RAPIDS,IA,52404,POINT (-91.727145338 41.964834678),11/01/2023
9037,"GREEN FROG DISTILLERY, LLC (ET)",I,3345 270TH AVE,KEOKUK,IA,52632,POINT (-91.400884032 40.472893003),11/01/2023
5060,L&M MIGHTY SHOP,A,"504, E BURLINGTON ST",IOWA CITY,IA,52240,POINT (-91.528394405 41.658173782),11/01/2023
6037,CASEY'S GENERAL STORE #3332 / MURRAY,A,702 1ST ST,MURRAY,IA,50174,POINT (-93.953363986 41.03582799),11/01/2023
8804,TOPPLING GOLIATH BREWING COMPANY,I,1600 PROSPERITY RD,DECORAH,IA,52101,POINT (-91.72515296 43.274090008),11/01/2023
5766,CASEY'S GENERAL STORE #2944 / MUSCATINE,A,3010 UNIVERSITY DR,MUSCATINE,IA,52761,POINT (-91.017985032 41.458398998),11/01/2023
2850,CVS / PHARMACY #10161 / DES MOINES,I,215 E EUCLID AVE,DES MOINES,IA,50313,POINT (-93.616094507 41.627636845),11/01/2023
4985,CASEY'S GENERAL STORE #2519 / MERRILL,A,101 FIRST ST,MERRILL,IA,51038,POINT (-96.24852496 42.717209981),11/01/2023
4366,KUM & GO #137 / TIFFIN,A,101 VILLAGE DR,TIFFIN,IA,52340,POINT (-91.66576332 41.696606149),11/01/2023
5133,DON'S FOOD CENTER,I,"102, ALBANY AVE NE",ORANGE CITY,IA,51041,POINT (-96.057309022 43.006474992),11/01/2023
9937,"GREEN FROG DISTILLERY, LLC (SAMPLE)",I,3345 270TH AVE.,KEOKUK,IA,52632,POINT (-91.400884032 40.472893003),11/01/2023
6064,CASEY'S GENERAL STORE #2676 / DES MOINES,A,2106 ECHO VALLEY DR,DES MOINES,IA,50321,POINT (-93.64559299 41.511694995),11/01/2023
5039,CASEY'S GENERAL STORE #3384 / SOLON,A,1200 S MARKET ST,SOLON,IA,52333,POINT (-91.48964956 41.797592156),11/01/2023
4140,FAREWAY STORES #900 / EUCLID,A,100 EUCLID AVE,DES MOINES,IA,50313,POINT (-93.619049012 41.627499997),11/01/2023
5813,CASEY'S GENERAL STORE #2791 / CEDAR RAPIDS,A,9125 ATLANTIC DR SW,CEDAR RAPIDS,IA,52404,POINT (-91.678598529 41.891454049),11/01/2023
5883,KIMMES HUMBOLDT COUNTRY STORE #14,A,411 13TH ST,HUMBOLDT,IA,50548,POINT (-94.226458964 42.71579499),11/01/2023
9052,173 CRAFT DISTILLERY (ET),I,306 1ST AVENUE NORTH,CLEAR LAKE,IA,50428,POINT (-93.382627039 43.137118017),11/01/2023
5652,AVENUE G STORE / COUNCIL BLUFFS,I,1602 AVENUE G,COUNCIL BLUFFS,IA,51501,POINT (-95.868007008 41.268345002),11/01/2023
5154,LAKE PARK FOODS,I,"201, MARKET ST",LAKE PARK,IA,51347,POINT (-95.321617981 43.454963012),11/01/2023
4230,FAREWAY STORES #106 / CLIVE,A,10151 UNIVERSITY AVE,CLIVE,IA,50325,POINT (-93.756709031 41.603190006),11/01/2023
4515,CASEY'S GENERAL STORE #1588 / DOWS,A,2721 DOWS WILLIAMS RD,DOWS,IA,50071,POINT (-93.509372982 42.656636984),11/01/2023
5522,CASEY'S GENERAL STORE #3653 / GREENE,A,209 W SOUTH ST,GREENE,IA,50636,POINT (-92.812456038 42.890367989),11/01/2023
4553,CASEY'S GENERAL STORE #1892 / SHEFFIELD,A,702 E GILMAN ST,SHEFFIELD,IA,50475,POINT (-93.202920376 42.892751048),11/01/2023
4722,WALGREENS #09476 / BURLINGTON,A,201 S CENTRAL AVE,BURLINGTON,IA,52601,POINT (-91.113405959 40.806989),11/01/2023
5848,WEST FORTY MARKET - GREENE,A,107 E TRAER ST,GREENE,IA,50636,POINT (-92.802059042 42.896096014),11/01/2023
2590,HY-VEE FOOD STORE #5 / CEDAR RAPIDS,A,3235 OAKLAND ROAD NE,CEDAR RAPIDS,IA,52402,POINT (-91.659756597 42.011473515),11/01/2023
5937,CARSTENSEN'S MEAT AND GROCERY / LAKE PARK,A,201 MARKET ST N,LAKE PARK,IA,51347,POINT (-95.321424051 43.454804453),11/01/2023
3688,FREDERICKSBURG FOOD CENTER,I,100 W MAIN ST,FREDERICKSBURG,IA,50630,POINT (-92.199714022 42.964855993),11/01/2023
5175,KWIK STOP DELHI,A,"502, 3RD  ST",DELHI,IA,52223,POINT (-91.330594985 42.430095013),11/01/2023
010172,HUBER'S STORE / FORT ATKINSON,A,101 MAIN STREET,FORT ATKINSON,IA,52144,POINT (-91.932582013 43.143643999),11/01/2023
6042,COUNTRYSIDE MARKET / MINDEN,A,300 MAIN ST,MINDEN,IA,51553,POINT (-95.541512014 41.466858979),11/01/2023
5364,STATION MART,I,3594 LAFAYETTE ROAD,EVANSDALE,IA,50707,POINT (-92.288217029 42.476948007),11/01/2023
4970,JEFF'S MARKET / WEST LIBERTY,A,"200, E 3RD ST",WEST LIBERTY,IA,52776,POINT (-91.261560959 41.569567007),11/01/2023
4536,CASEY'S GENERAL STORE #2420 / DUBUQUE,A,2699 ROCKDALE,DUBUQUE,IA,52003,POINT (-90.678796987 42.455257989),11/01/2023
6267,POLK CITY LIQUOR / POLK CITY,A,201 NORTH 3RD STREET,POLK CITY,IA,50226,POINT (-93.712652993 41.772567985),11/01/2023
5306,FAS MART # 5159/ DUBUQUE,A,2175 CENTRAL AVENUE,DUBUQUE,IA,52001,POINT (-90.671502971 42.512732992),11/01/2023
4073,"UPTOWN LIQUOR, LLC",A,306 HWY 69 SOUTH,FOREST CITY,IA,50436,POINT (-93.633757994 43.261595985),11/01/2023
4387,KUM & GO #117 / SPIRIT LAKE,A,300 18TH ST,SPIRIT LAKE,IA,51360,POINT (-95.094468992 43.422884002),11/01/2023
010194,GOODSTOP BY CASEY'S #4313 / ELDORA,A,2359 EDGINGTON AVENUE,ELDORA,IA,50627,POINT (-93.113612036 42.360154987),11/01/2023
4756,WALGREENS #03196 / MARSHALLTOWN,A,5 E ANSON,MARSHALLTOWN,IA,50158,POINT (-92.911597021 42.037582012),11/01/2023
2671,HY-VEE  /  JEFFERSON,A,"106, W WASHINGTON ST",JEFFERSON,IA,50129,POINT (-94.375478977 42.018361009),11/01/2023
4921,MARKET EXPRESS,A,5340 16TH AVE SW,CEDAR RAPIDS,IA,52404,POINT (-91.739775358 41.964508664),11/01/2023
5637,CATFISH CHARLIE'S,A,1630 EAST 16TH ST,DUBUQUE,IA,52001,POINT (-90.651566707 42.512994664),11/01/2023
4499,CASEY'S GENERAL STORE #1316 / MILFORD,A,510 OKOBOJI AVE,MILFORD,IA,51351,POINT (-95.149656029 43.32011202),11/01/2023
010208,HAWKEYE CONVENIENCE STORE / CEDAR RAPIDS,A,250 16TH AVENUE,CEDAR RAPIDS,IA,52404,POINT (-91.667834908 41.961945059),11/01/2023
5728,BEER THIRTY DENISON,A,923 4TH AVENUE SOUTH,DENISON,IA,51442,POINT (-95.360099969 42.012058991),11/01/2023
6117,FAREWAY STORES #212 / COLFAX,A,28 E HOWARD ST,COLFAX,IA,50054,POINT (-93.244679018 41.678220989),11/01/2023
6255,KWIK STAR #1165 / SIBLEY,A,1694 PIERCE AVENUE,SIBLEY,IA,51249,POINT (-95.72258161 43.404705715),11/01/2023
4641,KUM & GO #573 / SE 14TH DM,A,5830 SE 14TH ST,DES MOINES,IA,50315,POINT (-93.597758977 41.533235019),11/01/2023
5941,PRIME MART - CEDAR FALLS,A,2728 CENTER ST,CEDAR FALLS,IA,50613,POINT (-92.456653971 42.561117989),11/01/2023
8802,7 HILLS BREWING CO.,I,1085 WASHINGTON STREET,DUBUQUE,IA,52001,POINT (-90.663623982 42.504463993),11/01/2023
5808,CASEY'S GENERAL STORE #1373 / BONDURANT,A,302 2ND ST NE,BONDURANT,IA,50035,POINT (-93.459291027 41.703315988),11/01/2023
9952,173 CRAFT DISTILLERY (SAMPLE),I,306 1ST AVENUE NORTH,CLEAR LAKE,IA,50428,POINT (-93.382627039 43.137118017),11/01/2023
5001,THE MUSIC STATION / INDEPENDENCE,I,709 FIRST ST W,INDEPENDENCE,IA,50644,POINT (-91.901689 42.468324999),11/01/2023
4799,WALGREENS #05777 / DES MOINES,A,2930 E UNIVERSITY AVE,DES MOINES,IA,50317,POINT (-93.559411016 41.601050986),11/01/2023
5675,10TH HOLE INN & SUITE / GIFT SHOP,A,402 E MAIN ST STE A,RICEVILLE,IA,50466,POINT (-92.547848847 43.363907302),11/01/2023
010060,SUPER STOP / ALTOONA,A,2635 ADVENTURELAND DRIVE,ALTOONA,IA,50009,POINT (-93.494712027 41.659162008),11/01/2023
6129,EAST END LIQUOR / DES MOINES,A,3804 HUBBELL AVE,DES MOINES,IA,50317,POINT (-93.541625959 41.631082004),11/01/2023
5221,GASLAND EXPRESS / CORYDON,I,"214, W JEFFERSON ST",CORYDON,IA,50060,POINT (-93.320097035 40.756938015),11/01/2023
5441,LIQUOR ON THE CORNER,A,300 EAST MAIN,CHEROKEE,IA,51012,POINT (-95.547190247 42.749646012),11/01/2023
4296,CIRCLE B MARKET,A,111 MAIN ST,KEOSAUQUA,IA,52565,POINT (-91.962831967 40.729257996),11/01/2023
5286,SAUCE,I,"108, COLLEGE",IOWA CITY,IA,52240,POINT (-91.534203231 41.659122404),11/01/2023
4156,FAREWAY STORES #412 / OELWEIN,A,102  2ND AVE SE,OELWEIN,IA,50662,POINT (-91.91057067 42.676934159),11/01/2023
5915,THE HUT / COUNCIL BLUFFS,A,1925 W BROADWAY,COUNCIL BLUFFS,IA,51501,POINT (-95.873111 41.261548997),11/01/2023
4411,KUM & GO #95 / DE SOTO,A,1203 GUTHRIE ST,DE SOTO,IA,50069,POINT (-94.012054994 41.537962999),11/01/2023
2684,HY-VEE - FOREST CITY,A,315 HIGHWAY 69 N,FOREST CITY,IA,50436,POINT (-93.631076037 43.26585001),11/01/2023
010039,LIQUOR LOVERS / ANKENY,I,1510 SOUTH ANKENY BOULEVARD PRAIRIE TRAIL SUITE 106 108,ANKENY,IA,50023,POINT (-93.601740968 41.716028988),11/01/2023
4599,QUIK TRIP #500 / HUBBELL DM,A,3700 HUBBELL AVE,DES MOINES,IA,50317,POINT (-93.54527896 41.629373981),11/01/2023
4480,CIRCLE K #4706602 / CLINTON,A,1530 NORTH 2ND ST,CLINTON,IA,52732,POINT (-90.184030007 41.862110012),11/01/2023
4705,WALGREENS #05977 / CORALVILLE,A,102 SECOND ST,CORALVILLE,IA,52241,POINT (-91.566966917 41.668829905),11/01/2023
2512,HY-VEE WINE AND SPIRITS #1 (1281) / IOWA CITY,A,1720 WATERFRONT DR,IOWA CITY,IA,52240,POINT (-91.529426133 41.642516428),11/01/2023
5489,CASEY'S GENERAL STORE #1550 / WINFIELD,A,201 N LOCUST,WINFIELD,IA,52659,POINT (-91.438486004 41.129939999),11/01/2023
5905,AJ'S JACK & JILL / WEST BRANCH,I,115 E MAIN ST,WEST BRANCH,IA,52358,POINT (-91.34341301 41.670494006),11/01/2023
5829,CASEY'S GENERAL STORE #3858 - IOWA CITY,A,370 SCOTT CT,IOWA CITY,IA,52245,POINT (-91.481523892 41.657473348),11/01/2023
5533,FAREWAY STORES #183 / FLEUR,A,4313 FLEUR DR,DES MOINES,IA,50321,POINT (-93.643502041 41.545145997),11/01/2023
5528,NEW STAR / WATERLOO,I,315 FLETCHER AVE,WATERLOO,IA,50702,POINT (-92.366740039 42.489072011),11/01/2023
5815,SUPER STOP IV - DUBUQUE,A,535 HILL STREET SUITE A,DUBUQUE,IA,52001,POINT (-90.674366984 42.496938008),11/01/2023
5182,KWIK SHOP #595  /  W BROADWAY,A,1749 W BROADWAY,COUNCIL BLUFFS,IA,51501,POINT (-95.870275989 41.261567018),11/01/2023
5476,ELDRIDGE MART,I,209 E LECLAIRE RD,ELDRIDGE,IA,52748,POINT (-90.581520978 41.654283992),11/01/2023
5214,FAS MART #5148 / CEDAR RAPIDS,A,550 WILSON AVE SW,CEDAR RAPIDS,IA,52404,POINT (-91.676383108 41.956534247),11/01/2023
2532,HY-VEE FOOD STORE #2 (1138) / DES MOINES,A,2540 E EUCLID,DES MOINES,IA,50317,POINT (-93.569823016 41.628717008),11/01/2023
5978,CASEY'S GENERAL STORE #2460 / ALGONA,A,1414 N MAIN ST,ALGONA,IA,50511,POINT (-94.217533997 43.081430999),11/01/2023
5614,LIBERTY VIEW WINE AND SPIRITS,I,595 COUNTRY LN,NORTH LIBERTY,IA,52317,POINT (-91.622579252 41.7516877),11/01/2023
5328,CORNERSTONE APOTHECARY / VAN HORNE,A,122 MAIN ST,VAN HORNE,IA,52346,POINT (-92.091364009 42.008319992),11/01/2023
2560,HY-VEE FOOD STORE (1396) / MARION,A,3600 BUSINESS HWY 151 EAST,MARION,IA,52302,POINT (-91.59666 42.03329),11/01/2023
6069,BIG 10 MART #12 / DUBUQUE,A,405 RHOMBERG,DUBUQUE,IA,52001,POINT (-90.666346005 42.512802017),11/01/2023
3757,WAL-MART 3590 / SIOUX CITY,A,3101 FLOYD BLVD,SIOUX CITY,IA,51108,POINT (-96.374767989 42.531823992),11/01/2023
5190,GUPPY'S ON THE GO / WALFORD,A,200 HWY 151 E,WALFORD,IA,52351,POINT (-91.830176027 41.881245017),11/01/2023
6308,LIQUOR LAND / AMES,A,4518 MORTENSEN ROAD,AMES,IA,50014,POINT (-93.679602981 42.011054001),11/01/2023
5963,CASEY'S GENERAL STORE #1798 / FOREST CITY,A,106 HWY 69 S,FOREST CITY,IA,50436,POINT (-93.633449959 43.263076019),11/01/2023
5389,CASEY'S GENERAL STORE # 2511/ CRESCO,A,601 2ND AVE. S.W.,CRESCO,IA,52136,POINT (-92.125640964 43.370654016),11/01/2023
5861,TAYLOR QUIK PIK - COUNCIL BLUFFS,A,14151 WABASH AVENUE,COUNCIL BLUFFS,IA,51503,POINT (-95.817538982 41.220650003),11/01/2023
2703,HY-VEE FAST AND FRESH / CLIVE,A,11925 UNIVERSITY AVE,CLIVE,IA,50325,POINT (-93.782296969 41.601004005),11/01/2023
5696,CASEY'S #1025 /KALONA,A,601 EAST AVENUE,KALONA,IA,52247,POINT (-91.704624368 41.485897916),11/01/2023
6032,CASEY'S GENERAL STORE #1167 / HOLSTEIN,A,714 S MAIN ST,HOLSTEIN,IA,51025,POINT (-95.544306038 42.48056702),11/01/2023
010052,KWIK STAR #1097 / URBANDALE,A,10101 PLUM DR.,URBANDALE,IA,50322,POINT (-93.73655619 41.648389599),11/01/2023
5798,CASEY'S GENERAL STORE #3528 / WASHINGTON,A,1730 E WASHINGTON ST,WASHINGTON,IA,52353,POINT (-91.67033699 41.298742979),11/01/2023
5378,CASEY'S GENERAL STORE # 2543/ ALBION,A,201 S MAIN ST.,ALBION,IA,50005,POINT (-92.99012719 42.109839989),11/01/2023
5046,WEST K MART,I,"707, PALEAN ST",KEOKUK,IA,52632,POINT (-91.391038984 40.393977007),11/01/2023
5593,GRANDVIEW MART,A,714 GRANDVIEW AVE,MUSCATINE,IA,52761,POINT (-91.062927959 41.408876996),11/01/2023
6313,DANNYS TOBACCO & LIQUOR / GUTTENBERG,A,531 U.S. 52,GUTTENBERG,IA,52052,POINT (-91.100408408 42.781247519),11/01/2023
4980,PRONTO BP,A,7305 LAPORTE RD.,WASHBURN,IA,50702,POINT (-92.264297005 42.409373984),11/01/2023
5503,ROLFE AREA MARKET,I,412 GARFIELD ST,ROLFE,IA,50581,POINT (-94.528231032 42.814499989),11/01/2023
5336,EXPRESS MART,I,4804 S HIGHWAY 61,MUSCATINE,IA,52761,POINT (-91.129167961 41.370706019),11/01/2023
010040,HOSPERS MINI MART / HOSPERS,A,4501 400TH STREET,HOSPERS,IA,51238,POINT (-95.899411593 43.069162695),11/01/2023
5025,HAWKEYE CONVENIENCE STORES / 1ST AVE,I,1581 1ST AVE SE,CEDAR RAPIDS,IA,52403,POINT (-91.649477366 41.98916311),11/01/2023
5781,CASEY'S GENERAL STORE #2898 / CLARENCE,A,93 LOMBARD ST,CLARENCE,IA,52216,POINT (-91.065843017 41.889064997),11/01/2023
4006,LARCHWOOD OFFSALE,A,913 BROWN ST PO BOX 326,LARCHWOOD,IA,51241,POINT (-96.435419188 43.453874078),11/01/2023
010286,CROWN LIQUORS INTERNATIONAL GROCERIES / CLIVE,A,7700 UNIVERSITY AVENUE,CLIVE,IA,50325,POINT (-93.722660986 41.599948011),11/01/2023
2653,HY-VEE WINE AND SPIRITS / WASHINGTON,A,528 IOWA 1,WASHINGTON,IA,52353,POINT (-91.716604578 41.302261705),11/01/2023
5509,HEARTLAND MARKET,I,1101 MAIN ST,MANSON,IA,50563,POINT (-94.533856965 42.530499987),11/01/2023
010071,HIWAY 20 LIQUOR AND TOBACCO / FORT DODGE,A,33 NORTH 12TH STREET,FORT DODGE,IA,50501,POINT (-94.182398987 42.506991011),11/01/2023
4714,WALGREENS #05943 / INDIANOLA,A,1000 N JEFFERSON ST,INDIANOLA,IA,50125,POINT (-93.557414028 41.36966398),11/01/2023
5244,THE OX & WREN SPIRITS AND GIFTS,A,708 2ND  AVE  SE,CRESCO,IA,52136,POINT (-92.106556041 43.371432989),11/01/2023
4183,FAREWAY STORES #589 / DECORAH,A,103 E MAIN,DECORAH,IA,52101,POINT (-91.785596037 43.30263198),11/01/2023
5076,CUBBY'S SIOUX CITY,I,4200 S YORK ST,SIOUX CITY,IA,51106,POINT (-96.371631984 42.434388014),11/01/2023
010029,ROYAL MART / DES MOINES,A,111 SOUTHWEST 63RD STREET,DES MOINES,IA,50312,POINT (-93.702869971 41.578782993),11/01/2023
5599,KWIK STOP 4,A,515 BROADWAY ST,WATERLOO,IA,50703,POINT (-92.345643962 42.510790989),11/01/2023
6234,EL VALLE TIENDA Y CARNICERIA / EAGLE GROVE,A,101 W BROADWAY ST.,EAGLE GROVE,IA,50533,POINT (-93.901580001 42.664579005),11/01/2023
3776,WAL-MART 5115 / DAVENPORT,A,3101 WEST KIMBERLY RD,DAVENPORT,IA,52806,POINT (-90.622636979 41.557414002),11/01/2023
5685,FAREWAY STORES #190 / CEDAR FALLS,A,4500 S MAIN ST,CEDAR FALLS,IA,50613,POINT (-92.445026009 42.497803021),11/01/2023
5273,CASEY'S GENERAL STORE # 2598/ PELLA,A,414 S CLARK STREET,PELLA,IA,50219,POINT (-92.911691988 41.391806999),11/01/2023
5879,HOMETOWN FOODS - CONRAD,A,119 N MAIN ST,CONRAD,IA,50621,POINT (-92.875069023 42.225155007),11/01/2023
5934,CITY LIQUOR / IOWA CITY,A,425 S GILBERT ST,IOWA CITY,IA,52240,POINT (-91.530488455 41.656126963),11/01/2023
010207,DOC'S LIQUOR / ROCK VALLEY,A,960 WESTVIEW DRIVE,ROCK VALLEY,IA,51247,POINT (-96.30882436 43.199168859),11/01/2023
5651,SUPER QUICK MART / WINDSOR HEIGHTS,A,7690 HICKMAN RD,WINDSOR HEIGHTS,IA,50324,POINT (-93.722437021 41.614007019),11/01/2023
5543,CASEY'S GENERAL STORE #2541 / BEDFORD,A,608 MADISON,BEDFORD,IA,50833,POINT (-94.721847966 40.667676991),11/01/2023
5091,KUM & GO #1436 / MUSCATINE,A,416 CEDAR ST,MUSCATINE,IA,52671,POINT (-91.045682026 41.424168018),11/01/2023
4170,DEWEY'S JACK AND JILL,I,115 E MAIN ST  PO BOX 359,WEST BRANCH,IA,52358,POINT (-91.34341301 41.670494006),11/01/2023
6245,NEIGHBORHOOD LIQUOR HOUSE / ANKENY,A,"833 EAST 1ST STREET, SUITE 102",ANKENY,IA,50021,POINT (-93.58542903 41.731341007),11/01/2023
4300,FAREWAY STORES #625 / OSKALOOSA,A,311  3RD AVE W,OSKALOOSA,IA,52577,POINT (-92.648361005 41.292980002),11/01/2023
6171,SMOKER'S GENIE 2 / DES MOINES,I,3408 MERLE HAY ROAD,DES MOINES,IA,50310,POINT (-93.698276018 41.625870011),11/01/2023
2628,HY-VEE FOOD STORE / ELDORA,A,1616 EDGINGTON AVE,ELDORA,IA,50627,POINT (-93.103718037 42.361205994),11/01/2023
3542,CHUCK'S SPORTSMANS BEVERAGE,A,244 W 4TH ST,ST ANSGAR,IA,50472,POINT (-92.921385995 43.378233981),11/01/2023
5765,CASEY'S GENERAL STORE #2906 / MUSCATINE,A,3509 STEAMBOAT WAY,MUSCATINE,IA,52761,POINT (-91.08481797 41.448836001),11/01/2023
010129,TROY MILLS / TROY MILLS,A,5913 MAIN ST.,TROY MILLS,IA,52344,POINT (-91.682465733 42.290697321),11/01/2023
5801,CASEY'S GENERAL STORE #2647 / CENTER POINT,A,4397 N CENTER POINT,CENTER POINT,IA,52213,POINT (-91.774068992 42.18312102),11/01/2023
5140,A TO Z LIQUOR,I,114 SOUTH  2ND  ST,CHEROKEE,IA,51012,POINT (-95.551013991 42.749039001),11/01/2023
9010,BROADBENT DISTILLERY (ET),I,6175 50TH AVE,NORWALK,IA,50211,POINT (-93.71041997 41.436193996),11/01/2023
5754,CASEY'S GENERAL STORE #2342 / BURLINGTON,A,3105 WEST AVE,BURLINGTON,IA,52601,POINT (-91.140518985 40.799849001),11/01/2023
5044,CASEY'S GENERAL STORE #3202 / CRESCE,A,"111, MORMON BRIDGE RD",CRESCENT,IA,51526,POINT (-95.858939968 41.361854016),11/01/2023
6118,CASH SAVER #33 / DES MOINES,A,1320 E EUCLID AVE,DES MOINES,IA,50313,POINT (-93.603046031 41.628395017),11/01/2023
3826,LAKESIDE HOTEL & CASINO,A,777 CASINO DR,OSCEOLA,IA,50213,POINT (-93.797117012 41.03922702),11/01/2023
5127,PRICE CHOPPER  /  INGERSOLL,A,3425 INGERSOLL AVE,DES MOINES,IA,50312,POINT (-93.663416018 41.587713995),11/01/2023
3901,TARGET STORE T-0878 / FORT DODGE,A,2910  1 AVE S,FORT DODGE,IA,50501,POINT (-94.156890006 42.506613993),11/01/2023
4404,KUM & GO #292 / ANKENY,A,1825 N ANKENY BLVD,ANKENY,IA,50021,POINT (-93.59977097 41.746975981),11/01/2023
5369,"BORMANNS NEIGHBORHOOD PITSTOP, LLC",A,802 S RIVERVIEW ST,BELLEVUE,IA,52031,POINT (-90.420922036 42.252597987),11/01/2023
6176,MINI-MART / CEDAR FALLS,A,1420 WEST 1ST STREET,CEDAR FALLS,IA,50613,POINT (-92.462798996 42.537445986),11/01/2023
4519,CASEY'S GENERAL STORE #2923 / WDM,A,1850 22ND ST,WEST DES MOINES,IA,50266,POINT (-93.736950035 41.599686999),11/01/2023
4148,FAREWAY STORES #479 / INDEPENDENCE,A,1400 3RD AVE SE,INDEPENDENCE,IA,50644,POINT (-91.888892014 42.45600402),11/01/2023
4234,FAREWAY STORES #788 / SPENCER,A,104 E EIGHTH ST,SPENCER,IA,51301,POINT (-95.142810026 43.145482989),11/01/2023
4337,GRAND FALLS CASINO RESORT,A,1415 GRAND FALLS BLVD,LARCHWOOD,IA,51241,POINT (-96.501757007 43.495728985),11/01/2023
010144,BREW #67 / DAVENPORT,I,1136 EAST LOCUST STREET,DAVENPORT,IA,52803,POINT (-90.55891004 41.538625002),11/01/2023
2594,HY-VEE FOOD STORE / SIOUX CITY,A,4500 SERGEANT ROAD,SIOUX CITY,IA,51106,POINT (-96.347773986 42.445884004),11/01/2023
5719,GOPUFF / IOWA CITY,I,1907 STEVENS DRIVE UNIT C-E,IOWA CITY,IA,52240,POINT (-91.53498652 41.641709461),11/01/2023
5111,CREEKSIDE MARKET,I,2601 HWY 6 EAST,IOWA CITY,IA,52240,POINT (-91.497024713 41.634223751),11/01/2023
5065,CIRCLE S GORDON DRIVE,A,2520 GORDON DR,SIOUX CITY,IA,51106,POINT (-96.376399024 42.489427991),11/01/2023
6082,CASEY'S #2654 / STUART,A,708 S DIVISION ST,STUART,IA,50250,POINT (-94.319115036 41.496303012),11/01/2023
5443,1ST STOP BEVERAGE SHOP,A,2839 EAST UNIVERSITY AVE.,DES MOINES,IA,50317,POINT (-93.561474976 41.600294016),11/01/2023
5301,YESWAY STORE # 10012/ OTTUMWA,A,2508 COURT ST N,OTTUMWA,IA,52501,POINT (-92.408509996 41.052136994),11/01/2023
9949,TYCOGA VINEYARD & WINERY (SAMPLE),I,2585 195TH ST,DEWITT,IA,52742,POINT (-90.590395988 41.891535982),11/01/2023
5725,EXPRESS LANE GAS & FOOD MART #79,A,17948 GREAT RIVER RD,PLEASANT VALLEY,IA,52767,POINT (-90.428215969 41.568232985),11/01/2023
4541,CASEY'S GENERAL STORE #1045 / DELMAR,A,502 MARKET,DELMAR,IA,52037,POINT (-90.606925017 42.00382901),11/01/2023
2611,HY-VEE DRUGSTORE / OTTUMWA,A,1140 NORTH JEFFERSON ST,OTTUMWA,IA,52501,POINT (-92.400860001 41.02657198),11/01/2023
4908,ZAPF'S PRONTO MARKET,I,107 1ST ST SW,ELKADER,IA,52043,POINT (-91.404680028 42.853593017),11/01/2023
5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,A,5340 NW BEAVER DR,JOHNSTON,IA,50131,POINT (-93.685150041 41.657165984),11/01/2023
